E,E_N,cov,E_N_B,P1,P2,P1P2,P1_E,P2_E,P1P2_E,P1_N,P2_N,P1P2_N,row,col,sumDMY,ADF,ADL,DMDig,NDF,NDFD,Prot,WSC
21,211,19,2113,24,15,2415,2421,1521,241521,241,151,24151,24,1,1022.39248,22.81110481,1.706020655,90.9669138,41.52324904,63.04002386,20.75023246,17.02757261
21,211,19,2114,2,23,223,221,2321,22321,21,231,2231,25,1,1002.20992,24.45488292,2.151961916,89.53854694,42.33562905,64.96795902,22.31908949,13.3456541
21,211,19,2114,57,73,5773,5721,7321,577321,571,731,57731,26,1,1042.66688,23.52596961,1.907685532,90.78779803,39.98352977,64.80945384,21.64360216,12.33060553
21,211,19,2114,71,73,7173,7121,7321,717321,711,731,71731,27,1,1076.67088,23.2941842,1.818674569,91.14884648,39.66027699,65.66905216,21.72037214,14.36725752
21,211,19,2114,69,10,6910,6921,1021,691021,691,101,69101,28,1,979.20896,24.16796919,1.903172771,89.89133948,40.77666988,61.96203122,21.16376037,16.75755283
21,211,19,2114,3,46,346,321,4621,34621,31,461,3461,29,1,988.77328,22.70179925,1.827579761,91.25024088,39.98930553,64.1509183,21.72702916,16.41441286
21,211,19,2114,20,29,2029,2021,2921,202921,201,291,20291,30,1,984.95024,23.09236741,1.879972978,89.92711222,39.4689838,64.8218685,21.46614262,15.74378405
21,211,19,2114,89,103,89103,8921,10321,8910321,891,1031,891031,31,1,1027.42768,22.97020306,1.792322655,91.16560375,39.64228571,62.59649009,20.90367074,17.81555967
21,211,19,2114,49,10,4910,4921,1021,491021,491,101,49101,32,1,941.92848,22.61884725,1.895008874,90.80812588,40.63633128,62.95612586,20.94322641,18.58861228
21,211,17,2115,27,5,275,2721,521,27521,271,51,2751,33,1,1091.01552,20.79045728,1.614636637,89.24446677,40.58752477,74.26056494,13.4597931,18.52064436
21,211,17,2115,48,52,4852,4821,5221,485221,481,521,48521,34,1,1071.82512,20.4008966,1.668969444,89.38373241,39.85470712,72.29288231,13.58972699,18.07345032
21,211,17,2115,43,78,4378,4321,7821,437821,431,781,43781,35,1,1149.88232,20.49593164,1.635198814,89.53896673,39.91961866,72.40215047,13.89402691,17.56609311
21,211,17,2115,79,34,7934,7921,3421,793421,791,341,79341,36,1,1301.61616,21.23916191,1.830763633,89.25892416,40.74540209,72.36211099,14.57436169,17.69156629
21,211,17,2115,97,98,9798,9721,9821,979821,971,981,97981,37,1,1070.3984,18.94745063,1.49888135,92.19792737,37.52157576,75.68761902,13.57088635,19.5031364
21,211,17,2115,57,71,5771,5721,7121,577121,571,711,57711,38,1,1174.9664,20.5522682,1.692108435,89.61562697,39.91155206,73.10664255,14.11915437,17.80568358
21,211,17,2115,89,91,8991,8921,9121,899121,891,911,89911,39,1,1184.57736,20.14098266,1.632648926,90.84266018,39.07324841,74.93108454,14.56120896,17.50842838
21,211,17,2115,49,69,4969,4921,6921,496921,491,691,49691,40,1,1096.75592,20.63255389,1.742758698,89.52091363,39.83443357,73.62302365,14.086855,16.61466411
21,211,19,2116,69,79,6979,6921,7921,697921,691,791,69791,41,1,1049.5976,23.71433698,2.037734684,90.07003944,40.56876202,65.37605424,21.55001824,11.47975783
21,211,19,2116,42,58,4258,4221,5821,425821,421,581,42581,42,1,1037.92704,24.40292209,1.921672105,91.05699639,42.26478996,62.18350397,20.88440297,13.60598813
21,211,19,2116,38,27,3827,3821,2721,382721,381,271,38271,43,1,1149.7928,23.21900443,1.796010283,90.97618561,40.66654556,66.78157613,22.08533803,7.653313482
21,211,19,2116,89,101,89101,8921,10121,8910121,891,1011,891011,44,1,1122.96896,25.02940326,2.200041737,89.46848192,43.3260221,60.82053744,20.50001011,11.33884475
21,211,19,2116,104,101,104101,10421,10121,10410121,1041,1011,1041011,45,1,935.76128,23.90709168,2.045229977,89.67556758,41.90185865,63.94246071,21.25873263,8.790972981
21,211,19,2116,76,80,7680,7621,8021,768021,761,801,76801,46,1,893.22176,21.48019914,1.656609608,91.01818644,38.11075233,68.39232677,22.26029841,14.25553997
21,211,19,2116,40,45,4045,4021,4521,404521,401,451,40451,47,1,878.624,24.22418405,1.952553469,90.50307458,43.92011098,61.21910052,21.75280395,14.94010415
21,211,19,2116,87,57,8757,8721,5721,875721,871,571,87571,48,1,1084.27104,24.5297243,2.239421931,88.33027363,43.05580868,67.36431034,22.79387012,13.24303068
21,211,20,2117,15,68,1568,1521,6821,156821,151,681,15681,49,1,1086.456,24.24062757,2.563658946,89.9772248,45.12406879,65.94939756,20.58940451,9.057330965
21,211,20,2117,35,29,3529,3521,2921,352921,351,291,35291,50,1,1129.21328,23.4126396,2.782985955,88.03746306,42.39093662,66.8741179,19.54249137,14.79897121
21,211,20,2117,78,80,7880,7821,8021,788021,781,801,78801,51,1,1014.66224,23.27656163,2.284725615,89.61994295,41.83315852,62.24158838,19.54198023,21.48640595
21,211,20,2117,4,25,425,421,2521,42521,41,251,4251,52,1,1345.90864,-999,2.250494203,88.74150719,40.35484646,70.88560023,20.12129744,14.70936236
21,211,20,2117,38,52,3852,3821,5221,385221,381,521,38521,53,1,1082.71648,22.88607933,2.31834114,90.50209938,40.5236635,63.56457915,19.28933398,20.15608812
21,211,20,2117,12,22,1222,1221,2221,122221,121,221,12221,54,1,1170.128,-999,2.190375127,88.55283381,35.74667192,71.46468658,18.58067864,15.70557148
21,211,20,2117,64,43,6443,6421,4321,644321,641,431,64431,55,1,1159.73616,24.99061205,2.648032486,87.23615995,44.07104627,59.60371123,18.22665455,19.72637998
21,211,21,2117,45,69,4569,4521,6921,456921,451,691,45691,56,1,1049.95408,24.24914117,2.257077827,88.3600231,42.18785204,59.28681081,19.28959295,20.06432024
21,211,21,2118,91,93,9193,9121,9321,919321,911,931,91931,57,1,1037.4784,24.76581653,2.094311969,89.66791641,43.11060277,63.49620144,19.37096156,18.6022359
21,211,21,2118,59,12,5912,5921,1221,591221,591,121,59121,58,1,1306.5168,23.36837097,2.193488439,87.60108503,40.83695903,67.74363289,21.67769609,16.92210813
21,211,21,2118,58,77,5877,5821,7721,587721,581,771,58771,59,1,1153.2816,23.14595469,1.887329624,90.2253257,42.14983644,60.28597367,21.29356214,19.45183371
21,211,21,2118,8,38,838,821,3821,83821,81,381,8381,60,1,1182.0184,24.43679716,2.64546728,84.61956856,43.22779624,63.78268166,21.37312086,12.23254048
21,211,21,2118,14,52,1452,1421,5221,145221,141,521,14521,61,1,926.88064,22.83764796,1.800751867,90.14854989,41.81010659,60.67023196,23.3283706,21.17407337
21,211,21,2118,101,102,101102,10121,10221,10110221,1011,1021,1011021,62,1,1051.04112,24.42310397,1.981276225,88.52062638,41.68872859,60.98944746,22.56986149,14.44875796
21,211,21,2118,3,23,323,321,2321,32321,31,231,3231,63,1,1000.53296,24.0945697,2.314312859,83.57617769,41.73227644,64.5919658,24.0699292,14.46102717
21,211,21,2118,77,80,7780,7721,8021,778021,771,801,77801,64,1,1020.7696,23.50296518,1.856326663,88.6622125,40.43802723,63.59799535,22.90035639,16.99431447
21,211,17,2119,72,21,7221,7221,2121,722121,721,211,72211,65,1,1167.1624,20.02146078,1.691865507,90.91037563,38.56053175,74.7225933,13.48874558,18.56676145
21,211,17,2119,65,7,657,6521,721,65721,651,71,6571,66,1,1221.27104,21.68596649,1.761792667,88.73921904,40.84767929,72.29031972,13.51643759,17.31318451
21,211,17,2119,67,6,676,6721,621,67621,671,61,6761,67,1,1150.09256,21.93198975,1.866130895,88.23231993,41.10416099,72.55370695,12.88695546,17.46305847
21,211,17,2119,69,34,6934,6921,3421,693421,691,341,69341,68,1,1151.98024,20.96229623,1.770657331,89.15366382,40.16129256,72.96868687,13.98988204,17.47436253
21,211,17,2119,32,8,328,3221,821,32821,321,81,3281,69,1,1109.44864,20.79310359,1.665242498,89.95732123,39.42979924,73.82459222,13.65235771,18.05315427
21,211,17,2119,60,57,6057,6021,5721,605721,601,571,60571,70,1,1072.07592,20.49316292,1.678882281,89.7675255,39.43938242,73.28548169,14.64114417,18.33064058
21,211,17,2119,57,33,5733,5721,3321,573321,571,331,57331,71,1,1140.82624,21.41515439,1.698172049,88.9230467,40.7930188,72.64918196,13.80521975,17.55212785
21,211,17,2119,48,74,4874,4821,7421,487421,481,741,48741,72,1,1052.80104,20.2990994,1.592770687,90.46538928,39.30510725,74.18421517,12.92186762,19.4496679
21,211,23,21110,42,43,4243,4221,4321,424321,421,431,42431,73,1,977.69968,21.38918042,1.919638708,87.76081827,41.4044137,70.99688539,14.14583164,17.1445615
21,211,23,21110,12,22,1222,1221,2221,122221,121,221,12221,74,1,1076.79936,-999,1.722155366,88.87058902,40.88110851,74.63529313,15.44375302,17.6651448
21,211,24,21110,48,74,4874,4821,7421,487421,481,741,48741,75,1,984.68496,20.54581305,1.763002877,89.23554879,41.01783229,72.73139811,14.11070699,17.61228155
21,211,24,21110,92,96,9296,9221,9621,929621,921,961,92961,76,1,1171.00376,24.81561545,2.507132734,85.58385151,46.85610756,69.7498317,14.72611598,13.1496482
21,211,24,21110,40,43,4043,4021,4321,404321,401,431,40431,77,1,905.48688,20.16197054,1.685613271,89.91201703,40.03543828,74.38374317,14.09787513,18.89908656
21,211,24,21110,41,86,4186,4121,8621,418621,411,861,41861,78,1,1019.83744,21.23956427,1.806599841,89.13448006,40.27800485,73.4890967,13.80605959,17.54027337
21,211,24,21110,23,71,2371,2321,7121,237121,231,711,23711,79,1,1225.0984,-999,1.977568474,87.6192889,42.13992808,72.39663149,14.47642751,16.28834456
21,211,24,21110,78,14,7814,7821,1421,781421,781,141,78141,80,1,1089.58104,20.74862735,1.742125612,88.98630783,41.61442247,72.19642766,14.2037807,20.08385434
21,211,17,21111,47,3,473,4721,321,47321,471,31,4731,1,3,1089.0036,22.04429963,1.903068213,88.03275407,41.52564271,71.34616776,14.96761876,16.36673595
21,211,17,21111,77,83,7783,7721,8321,778321,771,831,77831,2,3,959.44656,19.96161871,1.577199106,90.28762574,38.65881207,74.22299367,14.5989486,18.06161763
21,211,17,21111,54,19,5419,5421,1921,541921,541,191,54191,3,3,1086.14216,22.38831413,1.963991417,87.86287251,42.80244311,70.63862048,14.77549105,16.23616398
21,211,17,21111,50,80,5080,5021,8021,508021,501,801,50801,4,3,835.58552,19.42612007,1.546392363,90.16868153,39.52893393,74.8415866,14.44588671,19.2382825
21,211,17,21111,7,51,751,721,5121,75121,71,511,7511,5,3,1053.91352,20.59126021,1.609617919,89.29327789,40.08426821,72.51323503,13.85028142,19.14311699
21,211,17,21111,95,99,9599,9521,9921,959921,951,991,95991,6,3,981.79408,20.2248796,1.588020116,90.5664597,39.31697781,74.5961955,14.46356372,17.22696257
21,211,17,21111,104,91,10491,10421,9121,1049121,1041,911,104911,7,3,1025.92912,20.99089631,1.733466307,89.40575077,40.0379915,72.72160035,14.14217512,17.38497333
21,211,17,21111,17,7,177,1721,721,17721,171,71,1771,8,3,988.50808,20.98584514,1.649349745,89.27575888,40.22657264,73.10045097,14.81067324,17.13564366
21,211,19,21112,7,35,735,721,3521,73521,71,351,7351,9,3,896.55072,22.90722948,2.222175166,90.70348895,41.52840361,67.79067619,22.57211761,10.98411402
21,211,19,21112,52,63,5263,5221,6321,526321,521,631,52631,10,3,948.59008,23.5517544,2.10127698,91.19948397,42.61291145,66.6147042,21.98115102,8.661650943
21,211,19,21112,9,63,963,921,6321,96321,91,631,9631,11,3,917.46416,23.68056906,1.973547572,88.98355996,39.77283823,69.41689642,22.44516311,13.87003496
21,211,19,21112,41,85,4185,4121,8521,418521,411,851,41851,12,3,981.5592,22.80402538,2.065986417,90.83215692,39.01360978,63.04338732,22.05951169,16.43403707
21,211,19,21112,99,100,99100,9921,10021,9910021,991,1001,991001,13,3,937.6168,22.65723483,1.925304137,91.50814066,40.14780474,62.82262132,21.41584351,15.55253456
21,211,19,21112,32,1,321,3221,121,32121,321,11,3211,14,3,1095.7728,22.06113428,1.77281816,88.89461793,38.06372056,69.39150602,22.6360441,12.87971489
21,211,19,21112,37,70,3770,3721,7021,377021,371,701,37701,15,3,1022.25536,23.59725215,1.94588064,90.94937388,41.06673552,67.8064325,22.6910081,13.83919536
21,211,19,21112,83,55,8355,8321,5521,835521,831,551,83551,16,3,947.0648,23.99062707,2.0587523,89.78012629,41.25641149,62.28693264,21.72153007,13.98005717
21,211,19,21113,45,34,4534,4521,3421,453421,451,341,45341,17,3,1085.75472,24.34963021,2.213905265,88.34159721,42.08151128,64.37524671,22.40492244,8.446736561
21,211,19,21113,89,104,89104,8921,10421,8910421,891,1041,891041,18,3,987.02752,24.09614316,2.292195297,88.60518023,41.9977624,60.92271593,21.39707609,14.60663869
21,211,19,21113,25,65,2565,2521,6521,256521,251,651,25651,19,3,1037.81296,24.64872702,2.609818123,84.18298363,42.56946532,67.81516108,23.20959643,13.02358258
21,211,19,21113,56,32,5632,5621,3221,563221,561,321,56321,20,3,992.236,24.31961571,2.363423704,89.31887113,42.42411847,66.06593691,22.8433128,6.858253149
21,211,19,21113,75,39,7539,7521,3921,753921,751,391,75391,21,3,1061.73536,23.20181162,1.913772372,89.68315114,39.74672935,67.46094866,22.19298429,10.93791279
21,211,19,21113,5,59,559,521,5921,55921,51,591,5591,22,3,1109.66208,24.10605912,2.050111677,90.4167525,41.53971615,66.50953532,22.64365469,14.24671552
21,211,19,21113,27,74,2774,2721,7421,277421,271,741,27741,23,3,940.08304,24.26432493,1.777107456,91.95226837,40.50504671,62.23426086,21.76825439,13.26346147
21,211,19,21113,53,58,5358,5321,5821,535821,531,581,53581,24,3,1079.8016,24.31899573,2.038500932,90.44365211,43.12417061,64.86953609,21.46195275,13.813295
21,211,19,21114,28,34,2834,2821,3421,283421,281,341,28341,25,3,1082.30384,23.85159496,1.897139675,91.09082375,42.30628018,62.32484304,21.99507568,8.093549941
21,211,19,21114,30,67,3067,3021,6721,306721,301,671,30671,26,3,991.01136,24.52206808,2.383450212,90.09898064,42.34485283,64.41988872,22.03752859,7.542521127
21,211,19,21114,31,75,3175,3121,7521,317521,311,751,31751,27,3,1029.5656,22.30565931,1.723546389,92.08860151,38.85195889,65.88644869,21.32628261,15.8211492
21,211,19,21114,15,47,1547,1521,4721,154721,151,471,15471,28,3,995.70192,23.42025361,1.942234657,91.70194992,41.04249782,62.35442434,22.67835443,13.95793041
21,211,19,21114,79,34,7934,7921,3421,793421,791,341,79341,29,3,1054.08288,22.39823798,1.879009638,88.70922315,38.88324829,68.78992389,22.77719065,10.77659487
21,211,19,21114,6,88,688,621,8821,68821,61,881,6881,30,3,1002.3344,23.12359708,1.882723765,91.12072807,40.19974037,64.68491427,21.98570228,14.11629928
21,211,19,21114,44,45,4445,4421,4521,444521,441,451,44451,31,3,956.40208,23.08064626,1.96263448,90.72433968,39.9857354,64.92490602,21.35614563,12.82879732
21,211,19,21114,23,71,2371,2321,7121,237121,231,711,23711,32,3,965.82464,24.27463274,2.301306591,88.54618372,41.0157883,67.93353059,23.13456288,13.93971606
21,211,17,21115,49,10,4910,4921,1021,491021,491,101,49101,33,3,1013.30408,20.66580336,1.759131889,89.15253003,40.42204714,73.1263632,14.32071988,16.26911637
21,211,17,21115,35,29,3529,3521,2921,352921,351,291,35291,34,3,1096.27336,21.55235537,1.814928401,88.34274968,41.54141007,72.16641507,13.91464831,16.73347727
21,211,17,21115,25,65,2565,2521,6521,256521,251,651,25651,35,3,1144.61688,22.85150441,1.969587005,88.11084345,43.04065635,71.77738013,14.44621502,14.7034771
21,211,17,21115,12,84,1284,1221,8421,128421,121,841,12841,36,3,1122.12768,21.03745308,1.761725618,89.68843481,40.67295005,73.75199236,15.02030111,16.08997599
21,211,17,21115,91,93,9193,9121,9321,919321,911,931,91931,37,3,1040.02088,20.68801765,1.629186105,90.632565,39.28170664,74.3860103,14.59934258,16.74780587
21,211,17,21115,25,67,2567,2521,6721,256721,251,671,25671,38,3,1073.51864,21.2702421,1.727615978,89.2244284,40.75870833,73.67926773,14.25744602,15.78066461
21,211,17,21115,32,64,3264,3221,6421,326421,321,641,32641,39,3,1178.23512,21.56143012,1.740311195,89.34879985,41.54568515,73.23797634,14.5020166,15.87074548
21,211,17,21115,67,17,6717,6721,1721,671721,671,171,67171,40,3,1064.93872,20.95827999,1.753704775,89.76148596,40.243134,73.38030188,14.7128372,15.65483182
21,211,19,21116,47,49,4749,4721,4921,474921,471,491,47491,41,3,1080.62496,23.51168524,1.935519237,90.30788873,40.93486296,68.45629114,21.52928608,14.11298243
21,211,19,21116,68,87,6887,6821,8721,688721,681,871,68871,42,3,1179.48176,-999,2.196456517,89.15803657,43.77276613,65.99569511,21.86085855,13.36437681
21,211,19,21116,39,19,3919,3921,1921,391921,391,191,39191,43,3,1085.9024,-999,2.134922618,90.01499567,43.94961887,64.32230769,22.81438062,13.76388127
21,211,19,21116,51,35,5135,5121,3521,513521,511,351,51351,44,3,941.032,23.25391312,1.903565879,90.22241695,39.50388405,66.00806575,22.55813339,9.719726219
21,211,19,21116,23,60,2360,2321,6021,236021,231,601,23601,45,3,930.88816,23.48702359,2.035349833,90.06859128,39.37908621,66.58526873,23.1958003,13.0333547
21,211,19,21116,13,33,1333,1321,3321,133321,131,331,13331,46,3,995.44928,24.90438677,2.170246444,90.2223384,43.36326608,64.02312594,23.05349254,12.62047419
21,211,19,21116,71,33,7133,7121,3321,713321,711,331,71331,47,3,959.0064,24.23574182,2.126678108,88.80671799,41.86416878,68.45835825,23.50380029,12.76265981
21,211,19,21116,2,13,213,221,1321,21321,21,131,2131,48,3,975.4328,24.25328069,2.09639507,90.04755167,43.08218815,66.70852395,23.49714431,12.78699282
21,211,20,21117,1,78,178,121,7821,17821,11,781,1781,49,3,1025.29328,22.87002982,2.298521038,91.70796549,40.41418016,72.08337294,23.16374753,9.348656971
21,211,20,21117,92,95,9295,9221,9521,929521,921,951,92951,50,3,991.21696,-999,2.475479175,90.04207869,44.59277435,65.86513637,19.70378268,13.22052236
21,211,20,21117,83,69,8369,8321,6921,836921,831,691,83691,51,3,913.61168,22.51834493,2.445755788,90.90879524,39.95246309,68.10569735,19.6273894,18.89387469
21,211,20,21117,56,44,5644,5621,4421,564421,561,441,56441,52,3,1050.104,-999,2.388577641,90.90130819,42.70461629,68.8770001,20.63554739,9.454317995
21,211,20,21117,46,57,4657,4621,5721,465721,461,571,46571,53,3,945.6456,23.02467226,2.319267163,91.78635704,41.13899359,65.417263,20.00949393,15.5940197
21,211,20,21117,78,50,7850,7821,5021,785021,781,501,78501,54,3,897.32096,22.95429867,2.190177317,91.69004944,40.231723,61.64519361,18.74461287,21.80677008
21,211,20,21117,37,26,3726,3721,2621,372621,371,261,37261,55,3,1087.64944,-999,2.307581825,88.15098809,39.42028325,67.98190874,20.61502902,13.82955792
21,211,21,21117,49,55,4955,4921,5521,495521,491,551,49551,56,3,980.14064,-999,2.172323611,91.26003986,40.43188872,63.303374,20.69704172,14.18301082
21,211,21,21118,61,39,6139,6121,3921,613921,611,391,61391,57,3,1166.9528,24.31385507,2.48351288,87.10408552,42.05150818,61.94190262,19.19795242,19.32781801
21,211,21,21118,35,53,3553,3521,5321,355321,351,531,35531,58,3,1071.82,23.48314441,2.423554547,87.59403289,41.4731427,63.60542069,22.60657488,17.24246068
21,211,21,21118,33,1,331,3321,121,33121,331,11,3311,59,3,1102.05056,24.63006218,2.570768252,86.50957066,43.34876385,67.38426507,22.53051137,11.53453507
21,211,21,21118,91,94,9194,9121,9421,919421,911,941,91941,60,3,1015.96272,23.62001974,2.078570991,88.32016948,41.24101305,66.43235798,21.8125378,14.53417986
21,211,21,21118,50,47,5047,5021,4721,504721,501,471,50471,62,3,1027.67104,24.61101486,2.184390713,90.00938951,43.26889181,61.93727576,22.57173828,8.683410286
21,211,21,21118,29,32,2932,2921,3221,293221,291,321,29321,63,3,1208.258,-999,2.180145034,87.08933291,41.72907773,65.80768381,21.97591433,14.3910229
21,211,21,21118,18,24,1824,1821,2421,182421,181,241,18241,64,3,997.4952,23.41993691,2.103830487,89.13067423,40.40884777,66.0830453,22.55985757,8.44336546
